word1	pos1	word2	pos2	wup_similarity	bert_split_class	freq1	freq2	bert_split_word1	bert_split_word2	xlnet_split_class	xlnet_split_word1	xlnet_split_word2	electra_split_class	electra_split_word1	electra_split_word2	fasttext_split_class
cortege	n	hub	n	0.1818181818181818	1-split	2.17	4.08	['co', '##rte', '##ge']	['hub']	1-split	['▁', 'cor', 't', 'ege']	['▁hub']	1-split	['co', '##rte', '##ge']	['hub']	0-split
exfoliation	n	harmonic	n	0.1428571428571428	1-split	2.39	3.33	['ex', '##folia', '##tion']	['harmonic']	1-split	['▁ex', 'folia', 'tion']	['▁harmonic']	1-split	['ex', '##folia', '##tion']	['harmonic']	0-split
generality	n	honey	n	0.1818181818181818	1-split	2.51	4.37	['general', '##ity']	['honey']	1-split	['▁general', 'ity']	['▁honey']	1-split	['general', '##ity']	['honey']	0-split
trench	n	villeinage	n	0.1538461538461538	1-split	3.7	0.0	['trench']	['ville', '##ina', '##ge']	1-split	['▁trench']	['▁', 'ville', 'in', 'age']	1-split	['trench']	['ville', '##ina', '##ge']	0-split
easiness	n	shire	n	0.1538461538461538	1-split	1.97	3.47	['ea', '##sin', '##ess']	['shire']	2-split	['▁', 'ea', 's', 'iness']	['▁', 'shire']	1-split	['ea', '##sin', '##ess']	['shire']	0-split
maguey	n	oversight	n	0.1052631578947368	1-split	1.73	3.83	['mag', '##ue', '##y']	['oversight']	1-split	['▁', 'ma', 'gue', 'y']	['▁oversight']	1-split	['mag', '##ue', '##y']	['oversight']	0-split
remains	n	scatology	n	0.1666666666666666	1-split	4.8	1.29	['remains']	['sc', '##ato', '##logy']	1-split	['▁remains']	['▁', 's', 'cat', 'ology']	1-split	['remains']	['sc', '##ato', '##logy']	0-split
rotor	n	stockholdings	n	0.1428571428571428	1-split	3.42	0.0	['rotor']	['stock', '##holding', '##s']	1-split	['▁rotor']	['▁stock', 'holding', 's']	1-split	['rotor']	['stock', '##holding', '##s']	0-split
caller	n	mercifulness	n	0.1666666666666666	1-split	3.61	0.0	['caller']	['mer', '##ciful', '##ness']	1-split	['▁caller']	['▁merc', 'i', 'fulness']	1-split	['caller']	['mer', '##ciful', '##ness']	0-split
lousiness	n	wolverine	n	0.1428571428571428	1-split	0.0	3.44	['lou', '##sin', '##ess']	['wolverine']	2-split	['▁', 'lou', 's', 'iness']	['▁', 'w', 'ol', 'ver', 'ine']	1-split	['lou', '##sin', '##ess']	['wolverine']	0-split
classic	n	spitefulness	n	0.1333333333333333	1-split	4.72	1.44	['classic']	['spite', '##fulness']	1-split	['▁classic']	['▁spite', 'fulness']	1-split	['classic']	['spite', '##fulness']	0-split
radio	n	sensitiveness	n	0.1333333333333333	1-split	5.01	1.63	['radio']	['sensitive', '##ness']	1-split	['▁radio']	['▁sensitive', 'ness']	1-split	['radio']	['sensitive', '##ness']	0-split
airbrake	n	twelfth	n	0.125	1-split	1.41	3.51	['air', '##bra', '##ke']	['twelfth']	1-split	['▁air', 'bra', 'ke']	['▁twelfth']	1-split	['air', '##bra', '##ke']	['twelfth']	0-split
rank	n	weekender	n	0.1538461538461538	1-split	4.44	2.4	['rank']	['weekend', '##er']	1-split	['▁rank']	['▁weekend', 'er']	1-split	['rank']	['weekend', '##er']	0-split
craftsman	n	disjunction	n	0.1666666666666666	1-split	3.22	2.2	['craftsman']	['di', '##s', '##jun', '##ction']	2-split	['▁crafts', 'man']	['▁dis', 'jun', 'ction']	1-split	['craftsman']	['di', '##s', '##jun', '##ction']	0-split
abundance	n	islay	n	0.1666666666666666	1-split	3.86	2.51	['abundance']	['isla', '##y']	1-split	['▁abundance']	['▁is', 'lay']	1-split	['abundance']	['isla', '##y']	0-split
gadfly	n	libel	n	0.1176470588235294	1-split	2.12	3.34	['ga', '##df', '##ly']	['libel']	1-split	['▁', 'ga', 'd', 'fly']	['▁libel']	1-split	['ga', '##df', '##ly']	['libel']	0-split
enterprise	n	harebell	n	0.1176470588235294	1-split	4.38	1.22	['enterprise']	['hare', '##bell']	1-split	['▁enterprise']	['▁ha', 're', 'bell']	1-split	['enterprise']	['hare', '##bell']	0-split
payroll	n	philistine	n	0.1538461538461538	1-split	3.76	2.58	['payroll']	['phil', '##ist', '##ine']	1-split	['▁payroll']	['▁', 'phil', 'ist', 'ine']	1-split	['payroll']	['phil', '##ist', '##ine']	0-split
psychodynamics	n	sole	n	0.1666666666666666	1-split	1.41	4.29	['psycho', '##dy', '##nami', '##cs']	['sole']	1-split	['▁psycho', 'dynamic', 's']	['▁sole']	1-split	['psycho', '##dy', '##nami', '##cs']	['sole']	0-split
leadership	n	pricker	n	0.1333333333333333	1-split	4.77	1.19	['leadership']	['prick', '##er']	1-split	['▁leadership']	['▁prick', 'er']	1-split	['leadership']	['prick', '##er']	0-split
fuji	n	outage	n	0.1538461538461538	1-split	3.22	3.26	['fuji']	['out', '##age']	2-split	['▁', 'fu', 'ji']	['▁out', 'age']	1-split	['fuji']	['out', '##age']	0-split
gudgeon	n	thump	n	0.0869565217391304	1-split	1.92	2.97	['gu', '##dge', '##on']	['thump']	1-split	['▁', 'g', 'udge', 'on']	['▁thump']	1-split	['gu', '##dge', '##on']	['thump']	0-split
appanage	n	child	n	0.1666666666666666	1-split	1.49	5.3	['app', '##ana', '##ge']	['child']	1-split	['▁app', 'an', 'age']	['▁child']	1-split	['app', '##ana', '##ge']	['child']	0-split
daemon	n	grapefruit	n	0.1111111111111111	1-split	2.81	3.17	['daemon']	['grape', '##fr', '##uit']	2-split	['▁da', 'emon']	['▁grape', 'fruit']	1-split	['daemon']	['grape', '##fr', '##uit']	0-split
greybeard	n	sept	n	0.1333333333333333	1-split	1.52	4.35	['grey', '##be', '##ard']	['sept']	1-split	['▁grey', 'bear', 'd']	['▁sept']	1-split	['grey', '##be', '##ard']	['sept']	0-split
bantamweight	n	relocation	n	0.1333333333333333	1-split	2.43	3.57	['ban', '##tam', '##weight']	['relocation']	1-split	['▁ban', 'tam', 'weight']	['▁relocation']	1-split	['ban', '##tam', '##weight']	['relocation']	0-split
beaker	n	lesson	n	0.1333333333333333	1-split	2.8	4.47	['beak', '##er']	['lesson']	1-split	['▁be', 'ak', 'er']	['▁lesson']	1-split	['beak', '##er']	['lesson']	0-split
plain	n	severance	n	0.1538461538461538	1-split	4.43	3.16	['plain']	['se', '##verance']	0-split	['▁plain']	['▁severance']	1-split	['plain']	['se', '##verance']	0-split
excavator	n	hardness	n	0.1538461538461538	1-split	2.7	3.17	['ex', '##ca', '##vat', '##or']	['hardness']	2-split	['▁ex', 'ca', 'v', 'ator']	['▁hard', 'ness']	1-split	['ex', '##ca', '##vat', '##or']	['hardness']	0-split
attainment	n	radio	n	0.1333333333333333	1-split	3.15	5.01	['attain', '##ment']	['radio']	1-split	['▁attain', 'ment']	['▁radio']	1-split	['attain', '##ment']	['radio']	0-split
burner	n	farewell	n	0.1538461538461538	1-split	3.54	3.89	['burn', '##er']	['farewell']	1-split	['▁burn', 'er']	['▁farewell']	1-split	['burn', '##er']	['farewell']	0-split
pannier	n	vulnerability	n	0.1333333333333333	1-split	2.0	3.7	['pan', '##nier']	['vulnerability']	1-split	['▁pan', 'nier']	['▁vulnerability']	1-split	['pan', '##nier']	['vulnerability']	0-split
elegance	n	lambrequin	n	0.1538461538461538	1-split	3.42	0.0	['elegance']	['lamb', '##re', '##quin']	1-split	['▁elegance']	['▁lamb', 're', 'quin']	1-split	['elegance']	['lamb', '##re', '##quin']	1-split
concatenation	n	cosmos	n	0.1818181818181818	1-split	2.27	3.51	['con', '##cate', '##nation']	['cosmos']	2-split	['▁con', 'cate', 'nation']	['▁co', 's', 'mos']	1-split	['con', '##cate', '##nation']	['cosmos']	0-split
bib	n	fitness	n	0.1538461538461538	1-split	2.97	4.39	['bi', '##b']	['fitness']	1-split	['▁', 'bib']	['▁fitness']	1-split	['bi', '##b']	['fitness']	0-split
pasang	n	rental	n	0.0869565217391304	1-split	1.73	4.1	['pas', '##ang']	['rental']	1-split	['▁', 'pas', 'ang']	['▁rental']	1-split	['pas', '##ang']	['rental']	0-split
clap	n	reseau	n	0.125	1-split	3.54	1.17	['clap']	['res', '##eau']	1-split	['▁clap']	['▁', 're', 's', 'eau']	1-split	['clap']	['res', '##eau']	0-split
cooperation	n	dorsum	n	0.1666666666666666	1-split	4.3	2.47	['cooperation']	['do', '##rs', '##um']	1-split	['▁cooperation']	['▁', 'dor', 'sum']	1-split	['cooperation']	['do', '##rs', '##um']	0-split
reducing	n	spasm	n	0.1333333333333333	1-split	4.36	2.83	['reducing']	['spa', '##sm']	0-split	['▁reducing']	['▁spasm']	1-split	['reducing']	['spa', '##sm']	0-split
growling	n	squab	n	0.1333333333333333	1-split	2.97	1.97	['growling']	['sq', '##ua', '##b']	2-split	['▁grow', 'ling']	['▁', 's', 'qua', 'b']	1-split	['growling']	['sq', '##ua', '##b']	0-split
project	n	yogi	n	0.125	1-split	5.22	3.16	['project']	['yo', '##gi']	1-split	['▁project']	['▁', 'yo', 'gi']	1-split	['project']	['yo', '##gi']	0-split
chevalier	n	obliquity	n	0.125	1-split	2.96	1.81	['chevalier']	['ob', '##li', '##qui', '##ty']	2-split	['▁', 'chev', 'al', 'ier']	['▁ob', 'li', 'qui', 'ty']	1-split	['chevalier']	['ob', '##li', '##qui', '##ty']	0-split
tarantula	n	varsity	n	0.1052631578947368	1-split	2.72	3.7	['tara', '##nt', '##ula']	['varsity']	1-split	['▁', 'ta', 'rant', 'ula']	['▁varsity']	1-split	['tara', '##nt', '##ula']	['varsity']	0-split
fuzee	n	intimacy	n	0.125	1-split	0.0	3.64	['fu', '##zee']	['intimacy']	1-split	['▁', 'fu', 'ze', 'e']	['▁intimacy']	1-split	['fu', '##zee']	['intimacy']	1-split
burgher	n	finale	n	0.1666666666666666	1-split	2.13	4.04	['bu', '##rgh', '##er']	['finale']	1-split	['▁', 'burgh', 'er']	['▁finale']	1-split	['bu', '##rgh', '##er']	['finale']	0-split
estragon	n	tumble	n	0.1	1-split	1.76	3.41	['est', '##rag', '##on']	['tumble']	1-split	['▁', 'est', 'rag', 'on']	['▁tumble']	1-split	['est', '##rag', '##on']	['tumble']	1-split
nihilist	n	squat	n	0.1666666666666666	1-split	2.36	3.48	['ni', '##hil', '##ist']	['squat']	1-split	['▁', 'ni', 'hil', 'ist']	['▁squat']	1-split	['ni', '##hil', '##ist']	['squat']	0-split
muzzle	n	scholasticism	n	0.1333333333333333	1-split	3.31	2.01	['muzzle']	['scholastic', '##ism']	1-split	['▁muzzle']	['▁', 'sch', 'ol', 'astic', 'ism']	1-split	['muzzle']	['scholastic', '##ism']	0-split
agape	n	fielder	n	0.125	1-split	2.65	3.19	['ag', '##ape']	['fielder']	1-split	['▁', 'aga', 'pe']	['▁fielder']	1-split	['ag', '##ape']	['fielder']	0-split
imperialism	n	ironworks	n	0.125	1-split	3.38	2.42	['imperialism']	['iron', '##works']	2-split	['▁imperial', 'ism']	['▁iron', 'works']	1-split	['imperialism']	['iron', '##works']	0-split
amendment	n	junkie	n	0.1538461538461538	1-split	4.38	3.27	['amendment']	['junk', '##ie']	1-split	['▁amendment']	['▁junk', 'ie']	1-split	['amendment']	['junk', '##ie']	0-split
fifth	n	hydroplane	n	0.1	1-split	4.78	1.95	['fifth']	['hydro', '##plane']	1-split	['▁fifth']	['▁hydro', 'plane']	1-split	['fifth']	['hydro', '##plane']	0-split
linguistics	n	pecker	n	0.1111111111111111	1-split	3.43	2.52	['linguistics']	['peck', '##er']	2-split	['▁linguistic', 's']	['▁', 'peck', 'er']	1-split	['linguistics']	['peck', '##er']	0-split
chandler	n	disorientation	n	0.125	1-split	3.75	2.69	['chandler']	['di', '##sor', '##ient', '##ation']	2-split	['▁', 'chan', 'dler']	['▁dis', 'orient', 'ation']	1-split	['chandler']	['di', '##sor', '##ient', '##ation']	0-split
atrocity	n	dude	n	0.1538461538461538	1-split	3.03	4.81	['at', '##rocity']	['dude']	1-split	['▁a', 'tro', 'city']	['▁dude']	1-split	['at', '##rocity']	['dude']	0-split
runway	n	soundness	n	0.1333333333333333	1-split	3.92	2.56	['runway']	['sound', '##ness']	1-split	['▁runway']	['▁sound', 'ness']	1-split	['runway']	['sound', '##ness']	0-split
omega	n	truant	n	0.1428571428571428	1-split	3.78	2.43	['omega']	['tr', '##uan', '##t']	1-split	['▁omega']	['▁', 'tru', 'ant']	1-split	['omega']	['tr', '##uan', '##t']	0-split
crusade	n	sheldrake	n	0.08	1-split	3.59	2.08	['crusade']	['she', '##ld', '##rak', '##e']	1-split	['▁crusade']	['▁she', 'l', 'dra', 'ke']	1-split	['crusade']	['she', '##ld', '##rak', '##e']	0-split
muss	n	ware	n	0.1428571428571428	1-split	2.43	3.55	['mu', '##ss']	['ware']	2-split	['▁', 'mus', 's']	['▁', 'ware']	1-split	['mu', '##ss']	['ware']	0-split
gallon	n	sunray	n	0.1052631578947368	1-split	3.75	2.02	['gallon']	['sun', '##ray']	1-split	['▁gallon']	['▁sun', 'ray']	1-split	['gallon']	['sun', '##ray']	0-split
jurisprudence	n	placentation	n	0.1818181818181818	1-split	3.14	1.35	['jurisprudence']	['place', '##ntation']	2-split	['▁', 'ju', 'ris', 'p', 'rud', 'ence']	['▁place', 'n', 'tation']	1-split	['jurisprudence']	['place', '##ntation']	0-split
rental	n	watchdog	n	0.1538461538461538	1-split	4.1	3.19	['rental']	['watch', '##dog']	0-split	['▁rental']	['▁watchdog']	1-split	['rental']	['watch', '##dog']	0-split
squealer	n	zoom	n	0.125	1-split	1.66	3.83	['sq', '##ue', '##ale', '##r']	['zoom']	1-split	['▁squeal', 'er']	['▁zoom']	1-split	['sq', '##ue', '##ale', '##r']	['zoom']	0-split
musketry	n	roe	n	0.1428571428571428	1-split	1.87	3.44	['mu', '##ske', '##try']	['roe']	2-split	['▁', 'mus', 'ke', 'try']	['▁', 'ro', 'e']	1-split	['mu', '##ske', '##try']	['roe']	0-split
burlesque	n	master	n	0.1538461538461538	1-split	3.1	4.93	['bu', '##rle', '##sque']	['master']	1-split	['▁bur', 'les', 'que']	['▁master']	1-split	['bu', '##rle', '##sque']	['master']	0-split
repose	n	writer	n	0.1538461538461538	1-split	2.75	4.69	['rep', '##ose']	['writer']	1-split	['▁', 're', 'pose']	['▁writer']	1-split	['rep', '##ose']	['writer']	0-split
goldmine	n	mania	n	0.1428571428571428	1-split	2.62	3.44	['gold', '##mine']	['mania']	2-split	['▁gold', 'mine']	['▁', 'mania']	1-split	['gold', '##mine']	['mania']	0-split
amaranth	n	tune	n	0.125	1-split	2.38	4.27	['amara', '##nt', '##h']	['tune']	1-split	['▁am', 'aran', 'th']	['▁tune']	1-split	['amara', '##nt', '##h']	['tune']	0-split
pufferfish	n	skip	n	0.125	1-split	1.98	4.21	['puff', '##er', '##fish']	['skip']	1-split	['▁puff', 'er', 'fish']	['▁skip']	1-split	['puff', '##er', '##fish']	['skip']	0-split
citrange	n	survey	n	0.125	1-split	0.0	4.69	['ci', '##tra', '##nge']	['survey']	1-split	['▁', 'cit', 'range']	['▁survey']	1-split	['ci', '##tra', '##nge']	['survey']	0-split
betrayal	n	slipper	n	0.1538461538461538	1-split	3.68	3.08	['betrayal']	['slip', '##per']	1-split	['▁betrayal']	['▁slip', 'per']	1-split	['betrayal']	['slip', '##per']	0-split
gentleness	n	stalker	n	0.1538461538461538	1-split	2.77	3.45	['gentle', '##ness']	['stalker']	2-split	['▁gentle', 'ness']	['▁stalk', 'er']	1-split	['gentle', '##ness']	['stalker']	0-split
blacksnake	n	damage	n	0.0909090909090909	1-split	1.31	4.9	['blacks', '##na', '##ke']	['damage']	1-split	['▁blacks', 'na', 'ke']	['▁damage']	1-split	['blacks', '##na', '##ke']	['damage']	0-split
cheer	n	milkweed	n	0.1428571428571428	1-split	4.06	2.45	['cheer']	['milk', '##weed']	1-split	['▁cheer']	['▁milk', 'weed']	1-split	['cheer']	['milk', '##weed']	0-split
champaign	n	miasma	n	0.1666666666666666	1-split	3.08	2.27	['champaign']	['mia', '##sma']	2-split	['▁champ', 'a', 'ign']	['▁', 'mia', 's', 'ma']	1-split	['champaign']	['mia', '##sma']	0-split
diaper	n	distrust	n	0.1666666666666666	1-split	3.49	3.4	['dia', '##per']	['distrust']	0-split	['▁diaper']	['▁distrust']	1-split	['dia', '##per']	['distrust']	0-split
greediness	n	remains	n	0.1818181818181818	1-split	1.88	4.8	['greed', '##iness']	['remains']	1-split	['▁greed', 'iness']	['▁remains']	1-split	['greed', '##iness']	['remains']	0-split
glow	n	spigot	n	0.1818181818181818	1-split	3.91	2.49	['glow']	['sp', '##igo', '##t']	1-split	['▁glow']	['▁', 's', 'pi', 'got']	1-split	['glow']	['sp', '##igo', '##t']	0-split
crawfish	n	suspense	n	0.125	1-split	2.65	3.53	['cr', '##aw', '##fish']	['suspense']	1-split	['▁c', 'raw', 'fish']	['▁suspense']	1-split	['cr', '##aw', '##fish']	['suspense']	0-split
countercharge	n	cow	n	0.1176470588235294	1-split	1.06	4.14	['counter', '##cha', '##rge']	['cow']	1-split	['▁counter', 'charge']	['▁cow']	1-split	['counter', '##cha', '##rge']	['cow']	0-split
behavior	n	wristband	n	0.1538461538461538	1-split	4.69	2.81	['behavior']	['wrist', '##band']	1-split	['▁behavior']	['▁wrist', 'band']	1-split	['behavior']	['wrist', '##band']	0-split
hotspur	n	scatology	n	0.1428571428571428	1-split	3.05	1.29	['hotspur']	['sc', '##ato', '##logy']	2-split	['▁hot', 's', 'pur']	['▁', 's', 'cat', 'ology']	1-split	['hotspur']	['sc', '##ato', '##logy']	0-split
appliance	n	em	n	0.1333333333333333	1-split	3.35	4.57	['app', '##lian', '##ce']	['em']	0-split	['▁appliance']	['▁em']	1-split	['app', '##lian', '##ce']	['em']	0-split
bidder	n	excursion	n	0.1176470588235294	1-split	3.48	3.33	['bid', '##der']	['excursion']	0-split	['▁bidder']	['▁excursion']	1-split	['bid', '##der']	['excursion']	0-split
balloon	n	knowingness	n	0.1333333333333333	1-split	3.9	1.52	['balloon']	['knowing', '##ness']	1-split	['▁balloon']	['▁knowing', 'ness']	1-split	['balloon']	['knowing', '##ness']	0-split
nag	n	quota	n	0.1538461538461538	1-split	3.18	3.53	['na', '##g']	['quota']	1-split	['▁', 'na', 'g']	['▁quota']	1-split	['na', '##g']	['quota']	0-split
backscratcher	n	ki	n	0.1111111111111111	1-split	1.18	3.88	['backs', '##crat', '##cher']	['ki']	2-split	['▁back', 's', 'cra', 't', 'cher']	['▁', 'ki']	1-split	['backs', '##crat', '##cher']	['ki']	0-split
astrakhan	n	stalking	n	0.1904761904761904	1-split	2.17	3.64	['as', '##tra', '##khan']	['stalking']	2-split	['▁a', 'stra', 'khan']	['▁stalk', 'ing']	1-split	['as', '##tra', '##khan']	['stalking']	0-split
determinative	n	fragment	n	0.1818181818181818	1-split	2.14	3.55	['deter', '##mina', '##tive']	['fragment']	2-split	['▁determin', 'ative']	['▁', 'fra', 'g', 'ment']	1-split	['deter', '##mina', '##tive']	['fragment']	0-split
toll	n	warbler	n	0.125	1-split	4.08	2.77	['toll']	['war', '##bler']	1-split	['▁toll']	['▁war', 'bler']	1-split	['toll']	['war', '##bler']	0-split
readability	n	villa	n	0.1538461538461538	1-split	2.75	4.2	['read', '##ability']	['villa']	1-split	['▁read', 'ability']	['▁villa']	1-split	['read', '##ability']	['villa']	0-split
adjective	n	oriole	n	0.0909090909090909	1-split	3.34	2.35	['adjective']	['or', '##iol', '##e']	1-split	['▁adjective']	['▁', 'ori', 'ole']	1-split	['adjective']	['or', '##iol', '##e']	0-split
bonnet	n	expansiveness	n	0.1428571428571428	1-split	3.35	1.75	['bonnet']	['expansive', '##ness']	2-split	['▁', 'bon', 'net']	['▁expansive', 'ness']	1-split	['bonnet']	['expansive', '##ness']	0-split
cooper	n	mastership	n	0.1428571428571428	1-split	4.26	1.92	['cooper']	['masters', '##hip']	2-split	['▁co', 'oper']	['▁master', 'ship']	1-split	['cooper']	['masters', '##hip']	0-split
beehive	n	shuffling	n	0.1111111111111111	1-split	2.89	3.06	['bee', '##hi', '##ve']	['shuffling']	1-split	['▁be', 'eh', 'ive']	['▁shuffling']	1-split	['bee', '##hi', '##ve']	['shuffling']	0-split
abdication	n	shooter	n	0.1428571428571428	1-split	2.8	4.05	['abd', '##ication']	['shooter']	1-split	['▁', 'ab', 'd', 'ication']	['▁shooter']	1-split	['abd', '##ication']	['shooter']	0-split
paddy	n	palsy	n	0.1176470588235294	1-split	3.62	3.2	['paddy']	['pal', '##sy']	2-split	['▁', 'paddy']	['▁', 'pal', 's', 'y']	1-split	['paddy']	['pal', '##sy']	0-split
quad	n	saraband	n	0.1428571428571428	1-split	3.7	1.24	['quad']	['sara', '##band']	1-split	['▁quad']	['▁', 's', 'ara', 'band']	1-split	['quad']	['sara', '##band']	1-split
modernization	n	swearer	n	0.1538461538461538	1-split	3.36	1.25	['modernization']	['swear', '##er']	1-split	['▁modernization']	['▁swear', 'er']	1-split	['modernization']	['swear', '##er']	0-split
curd	n	uncertainty	n	0.1666666666666666	1-split	2.92	4.03	['cu', '##rd']	['uncertainty']	1-split	['▁', 'cur', 'd']	['▁uncertainty']	1-split	['cu', '##rd']	['uncertainty']	0-split
conservancy	n	drunk	n	0.1176470588235294	1-split	3.05	4.61	['con', '##ser', '##van', '##cy']	['drunk']	1-split	['▁con', 'serv', 'ancy']	['▁drunk']	1-split	['con', '##ser', '##van', '##cy']	['drunk']	0-split
assistance	n	windowpane	n	0.125	1-split	4.59	2.04	['assistance']	['window', '##pan', '##e']	1-split	['▁assistance']	['▁window', 'pane']	1-split	['assistance']	['window', '##pan', '##e']	0-split
gar	n	rap	n	0.0952380952380952	1-split	2.99	4.12	['ga', '##r']	['rap']	1-split	['▁', 'gar']	['▁rap']	1-split	['ga', '##r']	['rap']	0-split
reaching	n	wiggler	n	0.1538461538461538	1-split	4.46	1.72	['reaching']	['wig', '##gler']	1-split	['▁reaching']	['▁wiggle', 'r']	1-split	['reaching']	['wig', '##gler']	0-split
fowler	n	programing	n	0.1176470588235294	1-split	3.63	2.41	['fowler']	['program', '##ing']	2-split	['▁', 'fowl', 'er']	['▁program', 'ing']	1-split	['fowler']	['program', '##ing']	0-split
caesura	n	mutant	n	0.1538461538461538	1-split	1.7	3.64	['ca', '##es', '##ura']	['mutant']	1-split	['▁ca', 'es', 'ura']	['▁mutant']	1-split	['ca', '##es', '##ura']	['mutant']	0-split
silkworm	n	whisper	n	0.1176470588235294	1-split	2.4	3.74	['silk', '##worm']	['whisper']	1-split	['▁silk', 'worm']	['▁whisper']	1-split	['silk', '##worm']	['whisper']	0-split
comedy	n	wimp	n	0.1538461538461538	1-split	4.51	2.72	['comedy']	['wi', '##mp']	1-split	['▁comedy']	['▁', 'w', 'imp']	1-split	['comedy']	['wi', '##mp']	0-split
prohibition	n	spinach	n	0.1333333333333333	1-split	3.77	3.48	['prohibition']	['spin', '##ach']	0-split	['▁prohibition']	['▁spinach']	1-split	['prohibition']	['spin', '##ach']	0-split
burial	n	leech	n	0.1428571428571428	1-split	3.9	3.17	['burial']	['lee', '##ch']	1-split	['▁burial']	['▁', 'lee', 'ch']	1-split	['burial']	['lee', '##ch']	0-split
chickweed	n	glare	n	0.1111111111111111	1-split	1.79	3.36	['chick', '##weed']	['glare']	1-split	['▁chick', 'weed']	['▁glare']	1-split	['chick', '##weed']	['glare']	0-split
coop	n	passiveness	n	0.1333333333333333	1-split	3.41	1.61	['coop']	['passive', '##ness']	2-split	['▁co', 'op']	['▁passive', 'ness']	1-split	['coop']	['passive', '##ness']	0-split
faery	n	moderator	n	0.1428571428571428	1-split	2.03	3.41	['fae', '##ry']	['moderator']	1-split	['▁fae', 'ry']	['▁moderator']	1-split	['fae', '##ry']	['moderator']	0-split
hibernation	n	stranger	n	0.1666666666666666	1-split	3.01	4.28	['hi', '##ber', '##nation']	['stranger']	1-split	['▁', 'hi', 'ber', 'nation']	['▁stranger']	1-split	['hi', '##ber', '##nation']	['stranger']	0-split
arbor	n	smuttiness	n	0.1176470588235294	1-split	3.49	0.0	['arbor']	['sm', '##ut', '##tine', '##ss']	1-split	['▁arbor']	['▁', 's', 'mut', 't', 'iness']	1-split	['arbor']	['sm', '##ut', '##tine', '##ss']	0-split
flaw	n	pygmy	n	0.1666666666666666	1-split	3.6	2.72	['flaw']	['p', '##y', '##gm', '##y']	1-split	['▁flaw']	['▁', 'py', 'g', 'my']	1-split	['flaw']	['p', '##y', '##gm', '##y']	0-split
ducking	n	rosemary	n	0.1	1-split	3.05	3.57	['duck', '##ing']	['rosemary']	2-split	['▁duck', 'ing']	['▁rose', 'm', 'ary']	1-split	['duck', '##ing']	['rosemary']	0-split
recourse	n	scorer	n	0.1428571428571428	1-split	3.29	3.63	['rec', '##ours', '##e']	['scorer']	0-split	['▁recourse']	['▁scorer']	1-split	['rec', '##ours', '##e']	['scorer']	0-split
election	n	radiotelephone	n	0.125	1-split	5.08	2.03	['election']	['radio', '##tel', '##ep', '##hone']	1-split	['▁election']	['▁radio', 'tele', 'phone']	1-split	['election']	['radio', '##tel', '##ep', '##hone']	0-split
dodo	n	trophy	n	0.1428571428571428	1-split	2.88	4.17	['dod', '##o']	['trophy']	1-split	['▁do', 'do']	['▁trophy']	1-split	['dod', '##o']	['trophy']	0-split
removal	n	thenar	n	0.1176470588235294	1-split	4.35	1.21	['removal']	['then', '##ar']	1-split	['▁removal']	['▁the', 'nar']	1-split	['removal']	['then', '##ar']	0-split
ejaculator	n	flutter	n	0.1538461538461538	1-split	1.13	3.06	['e', '##ja', '##cula', '##tor']	['flutter']	1-split	['▁', 'e', 'ja', 'culator']	['▁flutter']	1-split	['e', '##ja', '##cula', '##tor']	['flutter']	0-split
anaphora	n	nurse	n	0.1333333333333333	1-split	1.9	4.4	['ana', '##ph', '##ora']	['nurse']	1-split	['▁an', 'aph', 'ora']	['▁nurse']	1-split	['ana', '##ph', '##ora']	['nurse']	0-split
breed	n	bursa	n	0.1333333333333333	1-split	4.08	2.6	['breed']	['bu', '##rsa']	1-split	['▁breed']	['▁bur', 'sa']	1-split	['breed']	['bu', '##rsa']	0-split
eyrie	n	tempo	n	0.1428571428571428	1-split	2.25	3.74	['e', '##yr', '##ie']	['tempo']	2-split	['▁', 'ey', 'rie']	['▁', 'tempo']	1-split	['e', '##yr', '##ie']	['tempo']	0-split
continuity	n	oilman	n	0.1333333333333333	1-split	3.77	2.18	['continuity']	['oil', '##man']	1-split	['▁continuity']	['▁oil', 'man']	1-split	['continuity']	['oil', '##man']	0-split
paysheet	n	terry	n	0.1428571428571428	1-split	0.0	4.24	['pays', '##hee', '##t']	['terry']	2-split	['▁pay', 'sheet']	['▁', 'ter', 'ry']	1-split	['pays', '##hee', '##t']	['terry']	1-split
cowboy	n	requital	n	0.1538461538461538	1-split	3.85	1.5	['cowboy']	['re', '##qui', '##tal']	1-split	['▁cowboy']	['▁', 're', 'qui', 'tal']	1-split	['cowboy']	['re', '##qui', '##tal']	0-split
aliveness	n	bearer	n	0.1666666666666666	1-split	1.67	3.43	['alive', '##ness']	['bearer']	2-split	['▁alive', 'ness']	['▁', 'bearer']	1-split	['alive', '##ness']	['bearer']	0-split
clocks	n	deflexion	n	0.1176470588235294	1-split	3.58	0.0	['clocks']	['def', '##le', '##xi', '##on']	2-split	['▁clock', 's']	['▁de', 'flex', 'ion']	1-split	['clocks']	['def', '##le', '##xi', '##on']	0-split
lunatic	n	toxaemia	n	0.125	1-split	3.43	0.0	['lunatic']	['to', '##xa', '##emia']	2-split	['▁', 'lu', 'na', 'tic']	['▁to', 'xa', 'emia']	1-split	['lunatic']	['to', '##xa', '##emia']	0-split
