word1	pos1	word2	pos2	wup_similarity	bert_split_class	freq1	freq2	bert_split_word1	bert_split_word2	xlnet_split_class	xlnet_split_word1	xlnet_split_word2	electra_split_class	electra_split_word1	electra_split_word2	fasttext_split_class
gibe	v	jibe	v	1.0	2-split	1.97	2.44	['gi', '##be']	['ji', '##be']	2-split	['▁', 'gi', 'be']	['▁', 'ji', 'be']	2-split	['gi', '##be']	['ji', '##be']	0-split
downplay	v	inoculate	v	0.8	2-split	2.91	2.26	['down', '##play']	['in', '##oc', '##ulate']	2-split	['▁down', 'play']	['▁in', 'oc', 'ulate']	2-split	['down', '##play']	['in', '##oc', '##ulate']	0-split
grizzle	v	yawp	v	1.0	2-split	1.78	1.57	['gr', '##iz', '##zle']	['ya', '##w', '##p']	2-split	['▁', 'gri', 'zzle']	['▁', 'y', 'aw', 'p']	2-split	['gr', '##iz', '##zle']	['ya', '##w', '##p']	0-split
slosh	v	squish	v	1.0	2-split	2.1	2.83	['sl', '##osh']	['sq', '##uis', '##h']	2-split	['▁', 's', 'los', 'h']	['▁', 's', 'qui', 'sh']	2-split	['sl', '##osh']	['sq', '##uis', '##h']	0-split
crystalise	v	enlighten	v	1.0	2-split	0.0	3.22	['crystal', '##ise']	['en', '##light', '##en']	1-split	['▁crystal', 'ise']	['▁enlighten']	2-split	['crystal', '##ise']	['en', '##light', '##en']	0-split
criminalize	v	enjoin	v	0.9090909090909092	2-split	2.58	2.19	['criminal', '##ize']	['en', '##jo', '##in']	2-split	['▁criminal', 'ize']	['▁', 'en', 'jo', 'in']	2-split	['criminal', '##ize']	['en', '##jo', '##in']	0-split
displace	v	furlough	v	0.8	2-split	2.97	2.75	['di', '##sp', '##lace']	['fur', '##lou', '##gh']	2-split	['▁dis', 'place']	['▁fur', 'lough']	2-split	['di', '##sp', '##lace']	['fur', '##lou', '##gh']	0-split
crystallise	v	specialize	v	0.8	2-split	1.94	3.28	['crystal', '##lis', '##e']	['special', '##ize']	1-split	['▁crystal', 'lis', 'e']	['▁specialize']	2-split	['crystal', '##lis', '##e']	['special', '##ize']	0-split
explicate	v	moralise	v	0.8333333333333334	2-split	1.84	1.22	['ex', '##pl', '##icate']	['moral', '##ise']	2-split	['▁ex', 'plica', 'te']	['▁moral', 'ise']	2-split	['ex', '##pl', '##icate']	['moral', '##ise']	0-split
rectify	v	sublimate	v	0.8571428571428571	2-split	3.17	2.0	['rec', '##tify']	['sub', '##lim', '##ate']	1-split	['▁rectify']	['▁sub', 'li', 'mate']	2-split	['rec', '##tify']	['sub', '##lim', '##ate']	0-split
pluck	v	soak	v	1.0	2-split	3.13	3.61	['pl', '##uck']	['so', '##ak']	1-split	['▁pluck']	['▁so', 'ak']	2-split	['pl', '##uck']	['so', '##ak']	0-split
incapacitate	v	nobble	v	0.8	2-split	2.36	1.29	['inca', '##pac', '##itate']	['no', '##bble']	2-split	['▁incapacitat', 'e']	['▁no', 'bble']	2-split	['inca', '##pac', '##itate']	['no', '##bble']	0-split
deviate	v	diverge	v	1.0	2-split	3.06	2.83	['devi', '##ate']	['diver', '##ge']	0-split	['▁deviate']	['▁diverge']	2-split	['devi', '##ate']	['diver', '##ge']	0-split
enlarge	v	ream	v	0.8571428571428571	2-split	3.2	2.44	['en', '##lar', '##ge']	['re', '##am']	1-split	['▁enlarge']	['▁', 're', 'am']	2-split	['en', '##lar', '##ge']	['re', '##am']	0-split
immerse	v	perforate	v	0.8	2-split	2.94	2.02	['im', '##mers', '##e']	['per', '##for', '##ate']	2-split	['▁', 'immer', 'se']	['▁per', 'for', 'ate']	2-split	['im', '##mers', '##e']	['per', '##for', '##ate']	0-split
minimise	v	narrate	v	0.8	2-split	3.17	2.79	['mini', '##mise']	['na', '##rra', '##te']	1-split	['▁minimise']	['▁', 'nar', 'rate']	2-split	['mini', '##mise']	['na', '##rra', '##te']	0-split
interpose	v	punctuate	v	0.8	2-split	1.72	2.34	['inter', '##pose']	['pun', '##ct', '##uate']	2-split	['▁inter', 'pose']	['▁', 'pun', 'ctu', 'ate']	2-split	['inter', '##pose']	['pun', '##ct', '##uate']	0-split
coapt	v	fasten	v	0.8571428571428571	2-split	0.0	2.98	['coa', '##pt']	['fast', '##en']	2-split	['▁co', 'ap', 't']	['▁fast', 'en']	2-split	['coa', '##pt']	['fast', '##en']	0-split
bathe	v	lave	v	0.8333333333333334	2-split	3.22	2.23	['bath', '##e']	['la', '##ve']	2-split	['▁bath', 'e']	['▁la', 've']	2-split	['bath', '##e']	['la', '##ve']	0-split
renounce	v	repudiate	v	1.0	2-split	3.19	2.45	['reno', '##unce']	['rep', '##udi', '##ate']	1-split	['▁renounce']	['▁rep', 'udi', 'ate']	2-split	['reno', '##unce']	['rep', '##udi', '##ate']	0-split
confabulate	v	invent	v	0.8888888888888888	2-split	0.0	3.57	['con', '##fa', '##bula', '##te']	['in', '##vent']	2-split	['▁con', 'fab', 'ulate']	['▁in', 'vent']	2-split	['con', '##fa', '##bula', '##te']	['in', '##vent']	0-split
apprise	v	snitch	v	0.8	2-split	1.9	3.1	['app', '##rise']	['s', '##ni', '##tch']	2-split	['▁app', 'rise']	['▁', 's', 'n', 'itch']	2-split	['app', '##rise']	['s', '##ni', '##tch']	0-split
quicken	v	vivify	v	1.0	2-split	2.86	1.24	['quick', '##en']	['vi', '##vi', '##fy']	2-split	['▁quick', 'en']	['▁', 'viv', 'ify']	2-split	['quick', '##en']	['vi', '##vi', '##fy']	0-split
expedite	v	rejuvenate	v	0.8181818181818182	2-split	3.05	2.67	['ex', '##ped', '##ite']	['re', '##ju', '##ven', '##ate']	0-split	['▁expedite']	['▁rejuvenate']	2-split	['ex', '##ped', '##ite']	['re', '##ju', '##ven', '##ate']	0-split
combust	v	deflagrate	v	0.8571428571428571	2-split	2.44	0.0	['comb', '##ust']	['def', '##lag', '##rate']	2-split	['▁com', 'bus', 't']	['▁def', 'lag', 'rate']	2-split	['comb', '##ust']	['def', '##lag', '##rate']	0-split
elude	v	stupefy	v	0.8571428571428571	2-split	2.78	1.67	['el', '##ude']	['stu', '##pe', '##fy']	2-split	['▁', 'el', 'ude']	['▁', 'st', 'up', 'ef', 'y']	2-split	['el', '##ude']	['stu', '##pe', '##fy']	0-split
desexualize	v	sublimate	v	0.8888888888888888	2-split	0.0	2.0	['des', '##ex', '##ual', '##ize']	['sub', '##lim', '##ate']	2-split	['▁de', 'sexual', 'ize']	['▁sub', 'li', 'mate']	2-split	['des', '##ex', '##ual', '##ize']	['sub', '##lim', '##ate']	0-split
extort	v	hoodwink	v	0.8	2-split	2.82	1.96	['ex', '##tort']	['hood', '##win', '##k']	2-split	['▁ex', 'tor', 't']	['▁hood', 'win', 'k']	2-split	['ex', '##tort']	['hood', '##win', '##k']	0-split
jumble	v	muddle	v	0.8888888888888888	2-split	2.81	2.79	['ju', '##mble']	['mud', '##dle']	2-split	['▁', 'ju', 'mble']	['▁', 'm', 'uddle']	2-split	['ju', '##mble']	['mud', '##dle']	0-split
cleave	v	maul	v	0.8888888888888888	2-split	2.85	2.9	['cl', '##ea', '##ve']	['ma', '##ul']	2-split	['▁c', 'leave']	['▁', 'ma', 'ul']	2-split	['cl', '##ea', '##ve']	['ma', '##ul']	0-split
entangle	v	twine	v	0.8571428571428571	2-split	2.2	2.93	['en', '##tangle']	['twin', '##e']	2-split	['▁', 'ent', 'angle']	['▁twin', 'e']	2-split	['en', '##tangle']	['twin', '##e']	0-split
docket	v	rehash	v	0.8235294117647058	2-split	2.98	2.51	['dock', '##et']	['re', '##has', '##h']	2-split	['▁dock', 'et']	['▁', 're', 'h', 'ash']	2-split	['dock', '##et']	['re', '##has', '##h']	0-split
reincarnate	v	rejuvenate	v	0.8888888888888888	2-split	2.24	2.67	['rein', '##car', '##nate']	['re', '##ju', '##ven', '##ate']	1-split	['▁rein', 'car', 'nate']	['▁rejuvenate']	2-split	['rein', '##car', '##nate']	['re', '##ju', '##ven', '##ate']	0-split
generalize	v	inflect	v	0.8	2-split	2.91	1.66	['general', '##ize']	['in', '##fle', '##ct']	2-split	['▁general', 'ize']	['▁in', 'f', 'lect']	2-split	['general', '##ize']	['in', '##fle', '##ct']	0-split
pressurise	v	pressurize	v	1.0	2-split	1.8	2.07	['press', '##uri', '##se']	['press', '##uri', '##ze']	2-split	['▁press', 'ur', 'ise']	['▁press', 'ur', 'ize']	2-split	['press', '##uri', '##se']	['press', '##uri', '##ze']	0-split
downplay	v	formulate	v	0.8421052631578947	2-split	2.91	3.23	['down', '##play']	['formula', '##te']	1-split	['▁down', 'play']	['▁formulate']	2-split	['down', '##play']	['formula', '##te']	0-split
emphasise	v	redact	v	0.8421052631578947	2-split	3.07	2.02	['emphasis', '##e']	['red', '##act']	2-split	['▁emphasis', 'e']	['▁red', 'act']	2-split	['emphasis', '##e']	['red', '##act']	0-split
evoke	v	formulate	v	0.8888888888888888	2-split	3.27	3.23	['ev', '##oke']	['formula', '##te']	0-split	['▁evoke']	['▁formulate']	2-split	['ev', '##oke']	['formula', '##te']	0-split
elucidate	v	specialize	v	0.8571428571428571	2-split	2.7	3.28	['el', '##uc', '##ida', '##te']	['special', '##ize']	1-split	['▁', 'e', 'lu', 'cid', 'ate']	['▁specialize']	2-split	['el', '##uc', '##ida', '##te']	['special', '##ize']	0-split
surcharge	v	wring	v	0.9333333333333332	2-split	3.12	2.75	['sur', '##cha', '##rge']	['wr', '##ing']	1-split	['▁surcharge']	['▁', 'wr', 'ing']	2-split	['sur', '##cha', '##rge']	['wr', '##ing']	0-split
amaze	v	discombobulate	v	0.8	2-split	3.19	1.25	['ama', '##ze']	['disco', '##mbo', '##bula', '##te']	2-split	['▁', 'ama', 'ze']	['▁dis', 'comb', 'ob', 'ulate']	2-split	['ama', '##ze']	['disco', '##mbo', '##bula', '##te']	0-split
annotate	v	explicate	v	0.8333333333333334	2-split	2.29	1.84	['ann', '##ota', '##te']	['ex', '##pl', '##icate']	2-split	['▁an', 'not', 'ate']	['▁ex', 'plica', 'te']	2-split	['ann', '##ota', '##te']	['ex', '##pl', '##icate']	0-split
remonstrate	v	snitch	v	0.8	2-split	1.81	3.1	['re', '##mons', '##tra', '##te']	['s', '##ni', '##tch']	2-split	['▁', 're', 'mons', 't', 'rate']	['▁', 's', 'n', 'itch']	2-split	['re', '##mons', '##tra', '##te']	['s', '##ni', '##tch']	0-split
antagonise	v	counteract	v	1.0	2-split	1.99	3.19	['ant', '##ago', '##nis', '##e']	['counter', '##act']	1-split	['▁', 'ant', 'agon', 'ise']	['▁counteract']	2-split	['ant', '##ago', '##nis', '##e']	['counter', '##act']	0-split
gape	v	yawn	v	1.0	2-split	2.54	3.07	['gap', '##e']	['ya', '##wn']	1-split	['▁gap', 'e']	['▁yawn']	2-split	['gap', '##e']	['ya', '##wn']	0-split
bethink	v	excogitate	v	0.8	2-split	1.52	0.0	['beth', '##ink']	['ex', '##co', '##git', '##ate']	2-split	['▁be', 'think']	['▁ex', 'cog', 'it', 'ate']	2-split	['beth', '##ink']	['ex', '##co', '##git', '##ate']	0-split
gazump	v	pluck	v	1.0	2-split	1.34	3.13	['ga', '##zu', '##mp']	['pl', '##uck']	1-split	['▁', 'gaz', 'ump']	['▁pluck']	2-split	['ga', '##zu', '##mp']	['pl', '##uck']	0-split
mythologise	v	mythologize	v	1.0	2-split	0.0	1.29	['myth', '##olo', '##gis', '##e']	['myth', '##olo', '##gi', '##ze']	2-split	['▁myth', 'ologi', 'se']	['▁myth', 'ologi', 'ze']	2-split	['myth', '##olo', '##gis', '##e']	['myth', '##olo', '##gi', '##ze']	0-split
gouge	v	whipsaw	v	0.8	2-split	2.71	1.46	['go', '##uge']	['whip', '##sa', '##w']	2-split	['▁go', 'uge']	['▁whip', 's', 'aw']	2-split	['go', '##uge']	['whip', '##sa', '##w']	0-split
neutralize	v	override	v	0.9230769230769232	2-split	3.12	3.42	['neutral', '##ize']	['over', '##ride']	0-split	['▁neutralize']	['▁override']	2-split	['neutral', '##ize']	['over', '##ride']	0-split
launder	v	rinse	v	0.8571428571428571	2-split	2.74	3.48	['lau', '##nder']	['ri', '##nse']	1-split	['▁la', 'under']	['▁rinse']	2-split	['lau', '##nder']	['ri', '##nse']	0-split
bewilder	v	mystify	v	1.0	2-split	1.74	1.92	['be', '##wil', '##der']	['my', '##sti', '##fy']	2-split	['▁be', 'wild', 'er']	['▁my', 'st', 'ify']	2-split	['be', '##wil', '##der']	['my', '##sti', '##fy']	0-split
tickle	v	vibrate	v	1.0	2-split	3.24	3.06	['tick', '##le']	['vi', '##brate']	1-split	['▁tick', 'le']	['▁vibrate']	2-split	['tick', '##le']	['vi', '##brate']	0-split
catechise	v	induct	v	0.8333333333333334	2-split	0.0	2.25	['cat', '##ech', '##ise']	['ind', '##uc', '##t']	2-split	['▁ca', 'tech', 'ise']	['▁in', 'duct']	2-split	['cat', '##ech', '##ise']	['ind', '##uc', '##t']	0-split
confabulate	v	exhort	v	0.8	2-split	0.0	2.23	['con', '##fa', '##bula', '##te']	['ex', '##hort']	1-split	['▁con', 'fab', 'ulate']	['▁exhort']	2-split	['con', '##fa', '##bula', '##te']	['ex', '##hort']	0-split
distill	v	liquefy	v	0.8571428571428571	2-split	2.47	2.18	['di', '##sti', '##ll']	['li', '##que', '##fy']	1-split	['▁distill']	['▁', 'lique', 'fy']	2-split	['di', '##sti', '##ll']	['li', '##que', '##fy']	0-split
kindle	v	rekindle	v	0.8571428571428571	2-split	3.81	2.71	['kind', '##le']	['re', '##kind', '##le']	1-split	['▁kind', 'le']	['▁rekindle']	2-split	['kind', '##le']	['re', '##kind', '##le']	0-split
blunder	v	spout	v	0.8	2-split	3.13	3.11	['blu', '##nder']	['sp', '##out']	1-split	['▁blunder']	['▁', 'sp', 'out']	2-split	['blu', '##nder']	['sp', '##out']	0-split
lather	v	scourge	v	0.8	2-split	2.72	3.19	['la', '##ther']	['sc', '##our', '##ge']	2-split	['▁la', 'ther']	['▁', 'sco', 'urge']	2-split	['la', '##ther']	['sc', '##our', '##ge']	0-split
excruciate	v	incapacitate	v	0.8	2-split	0.0	2.36	['ex', '##cr', '##uc', '##iate']	['inca', '##pac', '##itate']	2-split	['▁ex', 'cruci', 'ate']	['▁incapacitat', 'e']	2-split	['ex', '##cr', '##uc', '##iate']	['inca', '##pac', '##itate']	0-split
mulct	v	soak	v	0.8571428571428571	2-split	0.0	3.61	['mu', '##lc', '##t']	['so', '##ak']	2-split	['▁', 'mul', 'ct']	['▁so', 'ak']	2-split	['mu', '##lc', '##t']	['so', '##ak']	0-split
censor	v	interdict	v	0.9090909090909092	2-split	3.36	2.35	['ce', '##nsor']	['inter', '##dict']	1-split	['▁censor']	['▁inter', 'dict']	2-split	['ce', '##nsor']	['inter', '##dict']	0-split
enjoin	v	stet	v	0.8888888888888888	2-split	2.19	1.83	['en', '##jo', '##in']	['ste', '##t']	2-split	['▁', 'en', 'jo', 'in']	['▁', 'ste', 't']	2-split	['en', '##jo', '##in']	['ste', '##t']	0-split
outsell	v	surmount	v	0.8571428571428571	2-split	2.13	2.21	['outs', '##ell']	['sur', '##mount']	2-split	['▁out', 'sell']	['▁', 'sur', 'mount']	2-split	['outs', '##ell']	['sur', '##mount']	0-split
fertilise	v	inseminate	v	1.0	2-split	1.93	1.81	['fe', '##rti', '##lis', '##e']	['ins', '##emi', '##nate']	2-split	['▁', 'fer', 'til', 'ise']	['▁in', 's', 'em', 'inate']	2-split	['fe', '##rti', '##lis', '##e']	['ins', '##emi', '##nate']	0-split
vacillate	v	waver	v	1.0	2-split	1.77	2.75	['va', '##ci', '##lla', '##te']	['wave', '##r']	2-split	['▁', 'vac', 'illa', 'te']	['▁wave', 'r']	2-split	['va', '##ci', '##lla', '##te']	['wave', '##r']	0-split
encrust	v	indurate	v	0.8	2-split	1.12	0.0	['en', '##cr', '##ust']	['ind', '##ura', '##te']	2-split	['▁', 'en', 'cru', 'st']	['▁in', 'du', 'rate']	2-split	['en', '##cr', '##ust']	['ind', '##ura', '##te']	0-split
besmirch	v	smear	v	1.0	2-split	2.0	3.46	['be', '##sm', '##ir', '##ch']	['sm', '##ear']	1-split	['▁be', 's', 'mir', 'ch']	['▁smear']	2-split	['be', '##sm', '##ir', '##ch']	['sm', '##ear']	0-split
sprout	v	vegetate	v	0.8571428571428571	2-split	3.11	1.58	['sp', '##rou', '##t']	['ve', '##get', '##ate']	2-split	['▁', 'sprout']	['▁', 've', 'get', 'ate']	2-split	['sp', '##rou', '##t']	['ve', '##get', '##ate']	0-split
focalise	v	localize	v	1.0	2-split	0.0	2.53	['focal', '##ise']	['local', '##ize']	2-split	['▁focal', 'ise']	['▁local', 'ize']	2-split	['focal', '##ise']	['local', '##ize']	0-split
exhort	v	misguide	v	0.875	2-split	2.23	1.66	['ex', '##hort']	['mis', '##guide']	1-split	['▁exhort']	['▁mis', 'guide']	2-split	['ex', '##hort']	['mis', '##guide']	0-split
peril	v	scupper	v	1.0	2-split	3.4	1.99	['per', '##il']	['sc', '##uppe', '##r']	1-split	['▁peril']	['▁', 'scu', 'pper']	2-split	['per', '##il']	['sc', '##uppe', '##r']	0-split
advertize	v	proclaim	v	0.8	2-split	1.3	3.27	['ad', '##vert', '##ize']	['pro', '##claim']	1-split	['▁', 'advert', 'ize']	['▁proclaim']	2-split	['ad', '##vert', '##ize']	['pro', '##claim']	0-split
modernize	v	retrofit	v	0.8888888888888888	2-split	3.03	2.83	['modern', '##ize']	['retro', '##fi', '##t']	2-split	['▁modern', 'ize']	['▁retro', 'fit']	2-split	['modern', '##ize']	['retro', '##fi', '##t']	0-split
harass	v	nark	v	0.8	2-split	3.28	1.65	['hara', '##ss']	['na', '##rk']	1-split	['▁harass']	['▁', 'nar', 'k']	2-split	['hara', '##ss']	['na', '##rk']	0-split
bluster	v	lard	v	0.8571428571428571	2-split	2.58	2.98	['blu', '##ster']	['la', '##rd']	2-split	['▁', 'b', 'lu', 'ster']	['▁', 'lar', 'd']	2-split	['blu', '##ster']	['la', '##rd']	0-split
capitalize	v	overcapitalize	v	0.9230769230769232	2-split	3.34	0.0	['capital', '##ize']	['over', '##cap', '##ital', '##ize']	1-split	['▁capitalize']	['▁over', 'capital', 'ize']	2-split	['capital', '##ize']	['over', '##cap', '##ital', '##ize']	1-split
debase	v	infect	v	0.8	2-split	2.1	3.36	['de', '##base']	['in', '##fect']	2-split	['▁de', 'base']	['▁in', 'fect']	2-split	['de', '##base']	['in', '##fect']	0-split
infect	v	misdirect	v	0.8	2-split	3.36	2.07	['in', '##fect']	['mis', '##di', '##re', '##ct']	2-split	['▁in', 'fect']	['▁mis', 'direct']	2-split	['in', '##fect']	['mis', '##di', '##re', '##ct']	0-split
disentangle	v	unwind	v	1.0	2-split	2.27	3.09	['di', '##sen', '##tangle']	['un', '##wind']	2-split	['▁dis', 'ent', 'angle']	['▁un', 'wind']	2-split	['di', '##sen', '##tangle']	['un', '##wind']	0-split
outfox	v	surpass	v	0.8571428571428571	2-split	1.68	3.37	['out', '##fo', '##x']	['sur', '##pass']	1-split	['▁out', 'fox']	['▁surpass']	2-split	['out', '##fo', '##x']	['sur', '##pass']	0-split
revise	v	transcribe	v	0.8333333333333334	2-split	3.48	2.69	['rev', '##ise']	['trans', '##cr', '##ibe']	1-split	['▁revise']	['▁', 'tran', 'scribe']	2-split	['rev', '##ise']	['trans', '##cr', '##ibe']	0-split
advertize	v	glorify	v	0.8	2-split	1.3	3.05	['ad', '##vert', '##ize']	['g', '##lor', '##ify']	2-split	['▁', 'advert', 'ize']	['▁', 'g', 'lor', 'ify']	2-split	['ad', '##vert', '##ize']	['g', '##lor', '##ify']	0-split
lard	v	mislead	v	0.8333333333333334	2-split	2.98	3.22	['la', '##rd']	['mis', '##lea', '##d']	2-split	['▁', 'lar', 'd']	['▁mis', 'lead']	2-split	['la', '##rd']	['mis', '##lea', '##d']	0-split
juggle	v	overcharge	v	0.8571428571428571	2-split	3.02	2.49	['jug', '##gle']	['over', '##cha', '##rge']	1-split	['▁juggle']	['▁over', 'charge']	2-split	['jug', '##gle']	['over', '##cha', '##rge']	0-split
mediate	v	negociate	v	0.9333333333333332	2-split	3.13	1.35	['media', '##te']	['ne', '##go', '##cia', '##te']	1-split	['▁mediate']	['▁neg', 'oc', 'iate']	2-split	['media', '##te']	['ne', '##go', '##cia', '##te']	0-split
purl	v	resound	v	0.8571428571428571	2-split	2.24	2.27	['pu', '##rl']	['res', '##ound']	2-split	['▁', 'pur', 'l']	['▁', 're', 'sound']	2-split	['pu', '##rl']	['res', '##ound']	0-split
devastate	v	overtake	v	0.8571428571428571	2-split	2.62	3.3	['dev', '##ast', '##ate']	['over', '##take']	2-split	['▁de', 'va', 'state']	['▁over', 'take']	2-split	['dev', '##ast', '##ate']	['over', '##take']	0-split
castrate	v	shorten	v	1.0	2-split	2.33	3.38	['cast', '##rate']	['short', '##en']	2-split	['▁cast', 'rate']	['▁short', 'en']	2-split	['cast', '##rate']	['short', '##en']	0-split
appease	v	pacify	v	1.0	2-split	3.2	2.73	['app', '##ease']	['pac', '##ify']	1-split	['▁appease']	['▁', 'pac', 'ify']	2-split	['app', '##ease']	['pac', '##ify']	0-split
ankylose	v	vegetate	v	0.8571428571428571	2-split	0.0	1.58	['an', '##ky', '##los', '##e']	['ve', '##get', '##ate']	2-split	['▁an', 'ky', 'los', 'e']	['▁', 've', 'get', 'ate']	2-split	['an', '##ky', '##los', '##e']	['ve', '##get', '##ate']	1-split
nobble	v	swipe	v	1.0	2-split	1.29	3.58	['no', '##bble']	['sw', '##ipe']	1-split	['▁no', 'bble']	['▁swipe']	2-split	['no', '##bble']	['sw', '##ipe']	0-split
befool	v	chisel	v	0.8571428571428571	2-split	0.0	2.96	['be', '##fo', '##ol']	['chi', '##sel']	1-split	['▁be', 'fo', 'ol']	['▁chisel']	2-split	['be', '##fo', '##ol']	['chi', '##sel']	0-split
evoke	v	underscore	v	0.8421052631578947	2-split	3.27	2.97	['ev', '##oke']	['under', '##sco', '##re']	1-split	['▁evoke']	['▁under', 'score']	2-split	['ev', '##oke']	['under', '##sco', '##re']	0-split
capitalise	v	scribble	v	0.8	2-split	2.69	2.73	['capital', '##ise']	['sc', '##ri', '##bble']	1-split	['▁capital', 'ise']	['▁scribble']	2-split	['capital', '##ise']	['sc', '##ri', '##bble']	0-split
victimize	v	whipsaw	v	0.8571428571428571	2-split	2.24	1.46	['victim', '##ize']	['whip', '##sa', '##w']	2-split	['▁victim', 'ize']	['▁whip', 's', 'aw']	2-split	['victim', '##ize']	['whip', '##sa', '##w']	0-split
connote	v	exude	v	0.8888888888888888	2-split	1.97	2.52	['con', '##note']	['ex', '##ude']	2-split	['▁con', 'note']	['▁ex', 'ude']	2-split	['con', '##note']	['ex', '##ude']	0-split
generalize	v	propagate	v	0.9333333333333332	2-split	2.91	3.09	['general', '##ize']	['prop', '##aga', '##te']	1-split	['▁general', 'ize']	['▁propagate']	2-split	['general', '##ize']	['prop', '##aga', '##te']	0-split
catechize	v	induct	v	0.8333333333333334	2-split	1.16	2.25	['cat', '##ech', '##ize']	['ind', '##uc', '##t']	2-split	['▁ca', 'tech', 'ize']	['▁in', 'duct']	2-split	['cat', '##ech', '##ize']	['ind', '##uc', '##t']	0-split
curtail	v	stun	v	0.8	2-split	2.98	3.37	['curt', '##ail']	['stu', '##n']	1-split	['▁curtail']	['▁', 's', 'tun']	2-split	['curt', '##ail']	['stu', '##n']	0-split
amass	v	hoard	v	1.0	2-split	2.77	3.23	['ama', '##ss']	['ho', '##ard']	1-split	['▁a', 'mas', 's']	['▁hoard']	2-split	['ama', '##ss']	['ho', '##ard']	0-split
fleece	v	gouge	v	0.9333333333333332	2-split	3.36	2.71	['flee', '##ce']	['go', '##uge']	2-split	['▁flee', 'ce']	['▁go', 'uge']	2-split	['flee', '##ce']	['go', '##uge']	0-split
criticize	v	trounce	v	0.9090909090909092	2-split	3.63	2.02	['critic', '##ize']	['tr', '##oun', '##ce']	1-split	['▁criticize']	['▁', 'tr', 'ounce']	2-split	['critic', '##ize']	['tr', '##oun', '##ce']	0-split
analyse	v	dissect	v	1.0	2-split	3.47	2.9	['anal', '##yse']	['di', '##sse', '##ct']	1-split	['▁an', 'aly', 'se']	['▁dissect']	2-split	['anal', '##yse']	['di', '##sse', '##ct']	0-split
admonish	v	pillory	v	0.8333333333333334	2-split	2.29	2.12	['ad', '##mon', '##ish']	['pill', '##ory']	1-split	['▁admonish']	['▁pill', 'ory']	2-split	['ad', '##mon', '##ish']	['pill', '##ory']	0-split
blubber	v	piffle	v	0.8	2-split	2.53	1.91	['blu', '##bber']	['pi', '##ffle']	2-split	['▁', 'b', 'lu', 'bber']	['▁p', 'iff', 'le']	2-split	['blu', '##bber']	['pi', '##ffle']	0-split
overexpose	v	ventilate	v	0.8	2-split	1.36	2.29	['over', '##ex', '##pose']	['vent', '##ila', '##te']	2-split	['▁over', 'ex', 'pose']	['▁vent', 'il', 'ate']	2-split	['over', '##ex', '##pose']	['vent', '##ila', '##te']	0-split
aggrieve	v	victimise	v	0.8	2-split	1.09	1.47	['ag', '##gr', '##ie', '##ve']	['victim', '##ise']	2-split	['▁a', 'gg', 'rie', 've']	['▁victim', 'ise']	2-split	['ag', '##gr', '##ie', '##ve']	['victim', '##ise']	0-split
bedevil	v	perplex	v	0.8	2-split	1.76	1.88	['bed', '##ev', '##il']	['per', '##plex']	2-split	['▁be', 'devil']	['▁per', 'plex']	2-split	['bed', '##ev', '##il']	['per', '##plex']	0-split
prognosticate	v	prophesy	v	0.9090909090909092	2-split	1.33	2.66	['pro', '##gno', '##stic', '##ate']	['prop', '##hes', '##y']	2-split	['▁pro', 'gno', 'stic', 'ate']	['▁pro', 'phe', 's', 'y']	2-split	['pro', '##gno', '##stic', '##ate']	['prop', '##hes', '##y']	0-split
republish	v	resurrect	v	0.9090909090909092	2-split	2.13	3.06	['rep', '##ub', '##lish']	['res', '##ur', '##re', '##ct']	0-split	['▁republish']	['▁resurrect']	2-split	['rep', '##ub', '##lish']	['res', '##ur', '##re', '##ct']	0-split
repress	v	subjugate	v	1.0	2-split	2.82	2.47	['rep', '##ress']	['sub', '##ju', '##gate']	2-split	['▁', 're', 'press']	['▁sub', 'ju', 'gate']	2-split	['rep', '##ress']	['sub', '##ju', '##gate']	0-split
deceive	v	exaggerate	v	0.8333333333333334	2-split	3.38	3.19	['dec', '##ei', '##ve']	['ex', '##agger', '##ate']	1-split	['▁deceive']	['▁ex', 'a', 'gger', 'ate']	2-split	['dec', '##ei', '##ve']	['ex', '##agger', '##ate']	0-split
remold	v	retread	v	1.0	2-split	1.37	2.11	['re', '##mo', '##ld']	['re', '##tre', '##ad']	2-split	['▁', 'rem', 'old']	['▁', 're', 't', 'read']	2-split	['re', '##mo', '##ld']	['re', '##tre', '##ad']	0-split
crystallize	v	devitrify	v	0.8888888888888888	2-split	2.35	0.0	['crystal', '##li', '##ze']	['devi', '##tri', '##fy']	2-split	['▁crystal', 'l', 'ize']	['▁de', 'vit', 'r', 'ify']	2-split	['crystal', '##li', '##ze']	['devi', '##tri', '##fy']	1-split
twine	v	wring	v	0.8571428571428571	2-split	2.93	2.75	['twin', '##e']	['wr', '##ing']	2-split	['▁twin', 'e']	['▁', 'wr', 'ing']	2-split	['twin', '##e']	['wr', '##ing']	0-split
nobble	v	surcharge	v	0.8571428571428571	2-split	1.29	3.12	['no', '##bble']	['sur', '##cha', '##rge']	1-split	['▁no', 'bble']	['▁surcharge']	2-split	['no', '##bble']	['sur', '##cha', '##rge']	0-split
spout	v	vocalize	v	0.8	2-split	3.11	2.06	['sp', '##out']	['vocal', '##ize']	2-split	['▁', 'sp', 'out']	['▁vocal', 'ize']	2-split	['sp', '##out']	['vocal', '##ize']	0-split
